Bib,Zip,Age,Age Group,Gender,First Half,Second Half,Finish,Positive Split,Percent Change,Avg Max Temp,Max Temp,Min Temp,Avg Min Temp,Max Min Temp,Min Min Temp,Avg Mean Temp,Max Mean Temp,Min Mean Temp
20055,11218,45,45-49,F,6628,8806,15434,2178,0.328605914,57.7859002,76.8479,45.1679,42.40189987,54.2579,34.8179,49.4681502,64.49915,41.751648
19177,8108,60,60-64,M,6626,8808,15434,2182,0.329308784,62.8646,80.2166,49.5266,44.0186,59.0666,33.9566,52.86334887,66.55909,44.025345
22381,58504,69,65-69,M,7030,8404,15434,1374,0.19544808,58.15610053,74.0381,45.328102,33.9341,46.0481,23.0081,44.43109967,55.869354,32.248096
23006,59901,68,65-69,M,7111,8324,15435,1213,0.17058079,57.68899953,69.269,47.939,33.82099973,40.559,26.969,44.09574967,52.862743,38.886505
22679,60625,62,60-64,F,6720,8717,15437,1997,0.297172619,57.08539987,77.1134,38.5934,41.3894,60.5534,31.3034,47.82865033,65.08715,35.92715
7975,32789,62,60-64,M,6707,8730,15437,2023,0.301625168,79.71829973,86.7983,72.4883,59.0063,70.5983,52.6883,68.630549,75.473305,62.9258
30179,2163,26,Under 35,F,7336,8102,15438,766,0.104416576,53.9498004,70.3598,37.9598,38.25379973,51.0998,31.9298,45.38055087,58.22105,36.501053
28614,14886,54,50-54,M,6924,8516,15440,1592,0.229924899,55.36460013,73.5746,39.5546,38.6846,52.8746,30.7346,45.97909987,58.285854,34.3496
25964,2482,30,Under 35,F,7193,8248,15441,1055,0.146670374,54.74420053,70.266205,36.4262,38.10620013,52.5362,31.5662,45.59170167,57.692455,35.4362
27793,60655,53,50-54,M,7525,7916,15441,391,0.051960133,58.2644,77.8064,40.1864,41.46439953,59.9864,31.0964,48.33615087,65.048904,36.08765
20839,90065,52,50-54,F,7417,8024,15441,607,0.081839018,68.89760007,82.4216,54.4316,46.6616,58.391598,33.9116,55.932598,68.10409,46.162853
25420,2127,27,Under 35,F,7461,7981,15442,520,0.069695751,54.13700027,70.547005,38.147,38.44100013,51.287,32.117,45.56775053,58.408253,36.688255
22972,49042,63,60-64,F,7238,8204,15442,966,0.133462282,59.26729987,72.2453,41.555298,40.1033,52.7153,28.5953,48.6315508,62.180298,36.27905
22500,63301,67,65-69,M,7095,8348,15443,1253,0.176603242,67.25809933,83.938095,47.0381,47.2781002,61.798103,33.3581,56.77960147,71.40935,43.4081
27576,2169,36,35-39,M,7147,8298,15445,1151,0.161046593,54.98570073,72.259705,37.7897,39.22970013,55.159702,31.6697,46.2174504,58.493443,36.634697
20537,37027,61,60-64,M,6859,8586,15445,1727,0.251785975,68.64110133,81.26511,53.2751,50.62910013,66.5051,33.2051,58.61660187,69.83136,44.080097
22770,80906,59,55-59,F,7190,8256,15446,1066,0.148261474,64.00819953,76.1342,53.0942,33.13820007,40.854202,26.4542,47.66669987,59.191696,40.055454
21818,55068,66,65-69,M,6964,8483,15447,1519,0.218121769,56.50729967,73.2713,43.0313,36.22130007,44.8313,28.091301,45.48154987,60.097546,36.108803
15624,38117,39,35-39,F,7680,7769,15449,89,0.011588542,71.216,79.07,59.45,53.8039998,66.83,37.760002,61.6535008,72.12125,49.9475
27076,10580,40,40-44,M,7106,8343,15449,1237,0.174078244,57.46249953,74.628494,42.1385,42.1265,56.4485,32.3285,48.896501,62.7785,40.150997
22742,96815,68,65-69,M,7391,8059,15450,668,0.090380192,74.8655004,77.2115,72.8015,71.42749973,73.2515,69.111496,73.07500173,74.47401,71.23402
21108,3110,50,50-54,F,6851,8600,15451,1749,0.255291198,54.21919987,68.241196,34.8512,36.3752,46.2812,29.9912,44.54494973,56.057453,33.9212
22937,27705,68,65-69,M,7148,8303,15451,1155,0.16158366,71.8825994,85.0766,59.7866,50.97860013,63.2066,38.0966,60.69185,70.8791,48.112843
17223,80939,38,35-39,F,7265,8188,15453,923,0.127047488,60.4147998,72.996796,49.2368,35.2748,46.1768,26.8268,46.75629987,59.211803,36.7568
21877,53531,70,70-74,M,7328,8125,15453,797,0.108760917,54.97219987,75.2702,33.8702,38.23819967,58.710197,27.6602,46.22445127,66.0227,33.2777
15708,1106,67,65-69,M,6704,8750,15454,2046,0.305190931,56.8895,70.1015,37.2515,38.55350027,55.9715,29.7815,46.73399987,59.110245,36.028996
22058,15237,58,55-59,F,6876,8580,15456,1704,0.247818499,61.94509953,74.8931,42.2231,42.7271006,54.4631,29.5331,50.78309887,59.930603,37.648098
10076,66206,46,45-49,M,5596,9860,15456,4264,0.761972838,68.66420153,83.7662,53.8862,47.56220007,61.896202,34.9862,57.12020193,72.201195,45.388702
14559,6037,58,55-59,M,6832,8625,15457,1793,0.262441452,57.91820013,72.5702,40.1702,39.14419967,55.1102,29.6402,47.66870033,59.00645,37.443943
22019,76065,53,50-54,F,6797,8660,15457,1863,0.274091511,77.16830087,82.7843,68.3843,56.8462996,66.764305,48.764297,65.8255492,73.3118,57.8018
23414,28443,64,60-64,F,7364,8093,15457,729,0.098995111,69.4721,78.8081,58.9181,54.89209987,64.7681,41.9081,61.9035988,68.73936,51.79685
14770,12449,61,60-64,F,6749,8709,15458,1960,0.290413395,57.13490033,70.3589,41.5589,39.9569002,55.328903,31.2989,47.271149,58.2914,36.961395
18026,2632,56,55-59,M,7049,8409,15458,1360,0.192935168,52.4458998,67.4879,42.4679,40.45189947,48.8579,33.4679,45.8251474,55.26665,39.2054
16028,85750,33,Under 35,F,7367,8091,15458,724,0.098276096,74.73409947,85.9001,54.670097,47.4160998,54.7601,39.280098,59.67160013,70.896355,48.831345
22918,35242,59,55-59,F,7229,8230,15459,1001,0.138470051,71.1217986,80.6738,59.973797,51.36379973,65.553795,38.5538,60.46629907,71.53505,49.98004
19746,8054,47,45-49,F,6870,8589,15459,1719,0.250218341,62.36600047,79.34,49.37,43.80200007,58.730003,33.08,52.6059994,66.548744,44
25616,1890,20,Under 35,M,7160,8303,15463,1143,0.159636872,53.51090013,70.538895,38.0489,38.3668998,49.4789,32.2889,45.24715207,57.7514,36.4439
27220,37040,38,35-39,M,6422,9041,15463,2619,0.407816879,68.63029933,82.658295,51.6983,51.09229973,65.7383,33.8783,58.7452976,70.44454,43.812046
25013,1778,42,40-44,F,6661,8802,15463,2141,0.32142321,54.20030033,68.3483,36.2183,38.02430007,50.0783,32.1683,45.22480013,57.1283,34.879547
12623,2144,25,Under 35,F,6090,9375,15465,3285,0.539408867,53.52260013,70.5506,38.0606,38.3786,49.4906,32.3006,45.2588482,57.763092,36.4556
16369,84041,55,55-59,M,6748,8718,15466,1970,0.291938352,57.94399993,71.366,42.295998,30.66199993,47.066,17.546,43.42825113,58.016003,33.018497
25789,2139,43,40-44,M,7182,8285,15467,1103,0.15357839,54.18379947,70.593796,38.1938,38.48779967,51.333797,32.1638,45.6145492,58.455044,36.73505
28555,10028,48,45-49,F,7579,7888,15467,309,0.04077055,58.30879953,75.6428,43.9628,41.86880013,55.4828,32.8928,49.33804847,63.72905,40.910297
20414,80126,54,50-54,F,6679,8790,15469,2111,0.316065279,64.14110027,78.1871,52.9871,31.7051,40.1171,23.107101,46.77685053,57.60335,37.98335
15009,90004,35,35-39,F,6387,9082,15469,2695,0.421950838,69.9371002,82.9751,56.8751,46.62109987,53.1851,34.8251,56.6378504,66.27636,47.818848
9491,94597,32,Under 35,F,6121,9349,15470,3228,0.52736481,66.39440027,79.5344,54.964397,44.83039993,51.3644,37.1444,53.59215133,64.9619,44.873154
21758,95864,53,50-54,F,7011,8461,15472,1450,0.206817858,67.52600053,78.836,51.566,43.916,52.376,37.166,53.6567496,63.374756,43.79225
18278,1775,68,65-69,M,6921,8552,15473,1631,0.235659587,54.5108,69.3608,35.9708,38.07080027,49.470802,32.1008,45.43630067,57.3983,34.684547
30411,1543,54,50-54,M,7201,8273,15474,1072,0.148868213,51.23389987,66.5159,33.7559,35.47790007,48.7859,26.825901,42.67939853,54.67715,31.554647
24235,10011,28,Under 35,M,7153,8322,15475,1169,0.163427932,59.48720013,76.503204,44.2832,42.34519967,55.6232,33.4832,50.036452,64.915695,41.8082
20030,3857,54,50-54,F,7410,8065,15475,655,0.088394062,52.93849987,66.888504,35.4785,36.2104998,45.1985,28.9985,43.61624993,53.8835,34.47725
22578,20871,56,55-59,F,7970,7505,15475,-465,-0.058343789,62.3414004,78.6794,49.6994,45.12139987,58.4294,34.5794,52.95089933,66.64565,41.9444
24928,1887,40,40-44,M,6386,9090,15476,2704,0.423426245,54.27559993,69.8936,35.9636,37.43359987,49.4636,30.9236,45.10034893,57.4361,34.936096
14178,56723,55,55-59,M,6715,8763,15478,2048,0.304988831,56.9855004,67.221504,46.1615,32.69149993,42.0215,22.4015,44.18875073,54.460247,32.44025
25870,1742,37,35-39,F,7441,8038,15479,597,0.080231152,54.54559993,68.6876,36.2876,38.12960013,49.3376,32.5976,45.4153488,57.46011,35.0201
27629,49028,39,35-39,M,7094,8385,15479,1291,0.181984776,58.916,73.4,43.16,39.66799987,50.09,27.59,48.39224987,61.51625,36.5975
18655,2760,43,40-44,F,7065,8416,15481,1351,0.191224345,54.8293996,71.9834,36.9734,38.8634,54.3434,29.9534,46.07865133,57.073395,36.17465
22087,95746,50,50-54,F,7041,8441,15482,1400,0.198835393,66.4177992,77.8838,50.4338,44.6797998,55.833797,37.4738,53.70704827,63.555042,43.098797
30016,6426,23,Under 35,M,7162,8320,15482,1158,0.16168668,56.31049953,74.7725,42.0125,40.1105,53.8925,30.4925,47.39749913,59.738743,37.992496
22295,68854,62,60-64,F,6842,8641,15483,1799,0.262934814,65.03990013,81.3479,52.367897,40.96189973,56.6879,31.5779,51.56989973,67.7654,41.451653
25354,27607,29,Under 35,M,6997,8486,15483,1489,0.212805488,71.99000107,85.316,59.306,51.5120004,63.446003,37.526,60.97749993,71.63225,48.063496
21499,19034,59,55-59,F,6667,8819,15486,2152,0.322783861,61.8197,78.5057,48.0857,43.63969987,55.9157,34.9457,52.0434514,65.97696,42.835705
21087,10543,47,45-49,F,7111,8377,15488,1266,0.178034032,57.5795,74.7455,42.2555,42.2435,56.5655,32.4455,49.0134994,62.895496,40.267998
11221,91343,53,50-54,M,6514,8974,15488,2460,0.377648142,69.1613,81.9833,52.7333,45.65929947,58.403297,37.0733,55.5888002,69.49955,45.76955
29444,2466,45,45-49,F,7276,8212,15488,936,0.128642111,54.6617,69.6317,36.6917,38.13169987,50.6417,31.6517,45.54319973,57.969196,35.5292
21156,93291,60,60-64,M,6914,8574,15488,1660,0.240092566,69.94220047,83.2262,52.7162,43.04420013,51.7262,36.3362,54.41195027,66.414955,45.7037
15735,80487,66,65-69,F,7566,7925,15491,359,0.047449114,43.70810053,54.076103,29.3261,20.44009993,33.016098,6.1061,31.49885127,42.893604,21.233599
30225,2186,23,Under 35,M,6400,9091,15491,2691,0.42046875,53.2901,69.5381,37.2281,39.12409987,53.7881,32.7281,45.46335067,58.06685,36.2231
19048,53562,63,60-64,M,6877,8616,15493,1739,0.252871892,55.0568,75.7868,33.8468,38.25079987,57.9668,28.896801,45.9835494,65.83805,33.213047
22740,7090,62,60-64,F,7389,8104,15493,715,0.096765462,59.1409994,75.587,43.637,42.569,56.957,33.827,50.03249973,64.877,41.237
18629,44217,40,40-44,F,6976,8519,15495,1543,0.221186927,61.80199893,75.703995,42.494,42.956,55.994,29.804,51.02874967,60.25774,38.324
20195,47203,48,45-49,F,7250,8245,15495,995,0.137241379,65.7716006,81.1436,43.0736,47.30360013,59.0936,29.3936,55.05810093,69.37985,38.431103
25202,2210,31,Under 35,F,6986,8511,15497,1525,0.21829373,54.25399987,70.664,38.264,38.558,51.404,32.234,45.68475067,58.52525,36.805252
26406,2127,24,Under 35,F,7440,8057,15497,617,0.082930108,54.13700027,70.547005,38.147,38.44100013,51.287,32.117,45.56775053,58.408253,36.688255
13034,91326,50,50-54,M,6752,8745,15497,1993,0.295171801,68.59970013,81.4217,52.1717,45.09769987,57.841698,36.5117,55.02719707,68.93794,45.20795
7697,3060,26,Under 35,M,6702,8796,15498,2094,0.312444047,54.83120027,68.0972,35.4272,36.63920013,47.307198,30.6572,44.96545067,57.0872,34.35095
7244,29492,43,40-44,M,6711,8787,15498,2076,0.30934287,72.29269907,83.914696,59.7047,54.6346992,66.094696,43.5047,63.11545007,68.9522,52.609695
18563,12159,45,45-49,F,7019,8481,15500,1462,0.208291779,56.4293,71.2013,39.1613,38.5013,56.8913,30.4313,46.29379967,60.57005,35.576298
4262,12159,41,40-44,M,7019,8481,15500,1462,0.208291779,56.4293,71.2013,39.1613,38.5013,56.8913,30.4313,46.29379967,60.57005,35.576298
24995,1778,43,40-44,M,6818,8683,15501,1865,0.273540628,54.20030033,68.3483,36.2183,38.02430007,50.0783,32.1683,45.22480013,57.1283,34.879547
16956,91107,55,55-59,M,6490,9011,15501,2521,0.38844376,68.30420013,81.9842,53.724197,44.06419993,52.6442,33.8342,54.1424492,65.2892,45.18545
20450,80237,54,50-54,F,7193,8309,15502,1116,0.155150841,65.2115008,79.0295,53.5595,35.38549967,43.8395,25.0295,48.96725113,60.290752,38.893253
20463,53095,61,60-64,M,6996,8507,15503,1511,0.21598056,54.79880013,74.3108,36.9608,38.38880013,58.470802,28.7708,45.62080067,64.8908,34.32455
23462,1876,63,60-64,F,7448,8055,15503,607,0.081498389,54.3197,68.371704,35.611702,37.07570013,48.9317,31.2017,44.99870013,57.267956,34.55045
27337,55347,45,45-49,F,7201,8305,15506,1104,0.15331204,57.5117,74.4917,44.161697,36.49970013,44.611702,29.6717,46.02845113,60.1667,36.421696
11472,60175,49,45-49,M,6277,9229,15506,2952,0.470288354,56.68910033,76.2251,35.7251,40.1410998,59.0351,27.9851,47.84435053,65.942604,34.566345
24989,3053,38,35-39,M,7238,8270,15508,1032,0.142580823,53.48419913,67.0622,34.3922,35.8922,44.9222,30.2522,43.75919927,55.575943,33.435947
28662,2122,48,45-49,M,7298,8210,15508,912,0.124965744,53.18480013,69.4328,37.1228,39.01879973,53.6828,32.6228,45.3580504,57.961548,36.1178
28437,2466,40,40-44,M,7088,8420,15508,1332,0.187923251,54.6617,69.6317,36.6917,38.13169987,50.6417,31.6517,45.54319973,57.969196,35.5292
19284,75225,64,60-64,F,6927,8581,15508,1654,0.238775805,77.21480113,82.7888,67.8488,56.4188,67.3088,46.2488,65.7227982,73.7963,57.4988
25543,2116,24,Under 35,F,7211,8297,15508,1086,0.150603245,54.25399987,70.664,38.264,38.558,51.404,32.234,45.68475067,58.52525,36.805252
20857,95014,55,55-59,F,7054,8455,15509,1401,0.198610717,65.2321998,76.2782,54.7682,45.0122,54.7682,37.7582,53.988449,64.72445,45.723194
23253,92833,71,70-74,M,7483,8026,15509,543,0.072564479,69.46579953,81.3938,56.1938,47.8117996,53.853798,40.173798,57.240299,65.475044,50.276295
22638,7024,64,60-64,F,7020,8490,15510,1470,0.209401709,57.7867992,73.5008,42.090797,41.4727996,54.9608,32.2808,48.70230033,63.147053,39.837048
13049,7024,60,60-64,M,6548,8962,15510,2414,0.368662187,57.7867992,73.5008,42.090797,41.4727996,54.9608,32.2808,48.70230033,63.147053,39.837048
26674,3826,23,Under 35,M,7256,8256,15512,1000,0.137816979,53.25499987,66.587,34.907,36.17299987,45.077,30.227,43.670999,54.943253,33.916996
24145,2108,30,Under 35,F,7448,8065,15513,617,0.082841031,54.05510033,70.4651,38.0651,38.35909973,51.2051,32.0351,45.48585073,58.326344,36.606354
25688,2127,27,Under 35,M,6946,8568,15514,1622,0.233515692,54.13700027,70.547005,38.147,38.44100013,51.287,32.117,45.56775053,58.408253,36.688255
19916,78641,46,45-49,F,6901,8614,15515,1713,0.248224895,80.38489873,86.4149,76.4249,59.2828994,66.9749,49.3349,68.12639907,73.95366,61.05365
23171,48236,66,65-69,F,7430,8085,15515,655,0.088156124,58.92619967,76.5302,45.3902,39.95419987,48.8102,27.3902,48.23720087,59.058945,39.356453
14964,43614,55,55-59,M,6952,8563,15515,1611,0.231731876,60.1469,76.5149,45.4649,40.8629004,49.6949,29.714901,49.36065047,61.462402,39.67865
18901,98844,49,45-49,F,6980,8536,15516,1556,0.222922636,60.46520033,70.6352,46.1552,38.0912,45.7952,32.1152,48.793952,57.0827,41.887703
25090,1106,36,35-39,F,7040,8476,15516,1436,0.203977273,56.8895,70.1015,37.2515,38.55350027,55.9715,29.7815,46.73399987,59.110245,36.028996
12927,60515,50,50-54,M,6846,8670,15516,1824,0.266432954,58.1014996,79.0115,37.3415,40.8814998,59.0315,30.3215,48.2102518,65.81525,35.22275
19050,60614,40,40-44,F,6987,8529,15516,1542,0.220695578,54.8081,73.6781,39.4781,41.35010027,54.7781,34.0781,46.87709953,62.270603,36.166847
11381,19958,54,50-54,M,5778,9739,15517,3961,0.685531326,62.73949947,75.6815,52.191498,48.1175,61.1915,37.7915,54.71924967,68.399,45.42275
22539,60616,55,55-59,F,7176,8343,15519,1167,0.162625418,56.0354002,74.5934,39.8534,41.5034,57.0434,33.0134,47.50439953,63.148403,36.22715
25592,7733,30,Under 35,F,7447,8073,15520,626,0.084060696,59.28649987,78.570496,45.9905,42.8405002,56.4305,34.5605,50.07149873,65.96674,41.962997
17164,60025,51,50-54,F,6866,8654,15520,1788,0.260413632,55.79509953,75.091095,38.0111,41.2631,58.981102,32.3411,47.19334887,64.0061,35.806103
19096,43202,50,50-54,F,7222,8298,15520,1076,0.1489892,63.83330027,77.6453,43.8953,45.52130013,57.755302,32.0153,53.29730087,64.9703,39.64655
20984,77018,47,45-49,F,7039,8483,15522,1444,0.205142776,79.9577,85.8317,74.0417,61.9937,70.9817,50.4617,70.08420033,75.63545,63.155445
26187,28277,36,35-39,M,7084,8438,15522,1354,0.191134952,71.87329887,84.7013,59.1413,51.5513,63.641296,38.3513,60.71905067,70.8788,48.862553
20963,23452,60,60-64,M,6795,8727,15522,1932,0.284326711,69.56029933,85.7183,53.8583,51.2062996,62.4983,40.3583,59.6010496,72.02704,47.903305
20550,55417,64,60-64,M,7047,8476,15523,1429,0.202781325,57.22339973,73.153404,43.9034,35.34739993,41.7434,26.3534,45.56665027,59.060898,36.5234
23214,60012,68,65-69,F,7135,8389,15524,1254,0.175753329,56.20549973,78.111496,35.9015,40.0715002,59.7515,30.2315,47.3292502,66.36649,34.394005
17780,90245,59,55-59,M,6830,8695,15525,1865,0.273060029,64.16779933,73.0238,55.4738,48.24379993,54.5738,40.623802,55.71504747,62.838802,49.7963
20212,80302,59,55-59,F,7214,8312,15526,1098,0.152204048,62.81869953,77.3627,50.632698,34.0907,46.402702,26.5127,46.6569506,59.445194,38.68145
19209,17545,68,65-69,M,6828,8698,15526,1870,0.273872291,61.6180998,75.9821,46.5521,43.65409993,57.3521,34.7621,51.94684947,64.484604,41.12585
26226,3079,40,40-44,M,6996,8530,15526,1534,0.219268153,53.8805,68.1125,35.7125,37.1165,45.7925,31.4825,44.7202486,56.202496,34.61375
18947,13037,40,40-44,F,7549,7977,15526,428,0.056696251,56.21149973,74.4935,38.8535,38.7935,54.5135,29.9435,46.3587506,61.0235,35.01725
20864,17602,61,60-64,M,6829,8698,15527,1869,0.273685752,62.82980073,78.5498,47.679802,43.9118002,58.3898,35.5298,52.7130498,65.3198,42.193554
23469,2673,61,60-64,F,7369,8160,15529,791,0.107341566,51.81800027,66.02,42.53,40.982,48.83,33.89,45.74199947,54.4025,39.47375
17404,75149,57,55-59,M,6284,9245,15529,2961,0.47119669,77.552001,82.76,68.630005,57.16399953,68,47.48,65.96574893,73.94375,58.133747
22403,5602,67,65-69,M,6983,8547,15530,1564,0.223972505,51.23899987,64.840996,34.241,32.76499993,49.091,23.980999,40.77549987,55.08725,31.777258
26463,2152,46,45-49,M,6414,9116,15530,2702,0.421265981,54.16039987,70.5704,38.1704,38.4644,51.3104,32.1404,45.59115027,58.43166,36.71165
26474,97306,19,Under 35,M,6483,9047,15530,2564,0.395495912,58.48399933,68.864,48.074,39.75199993,46.454002,31.694,47.35274967,53.338993,39.689
28308,2145,29,Under 35,F,7285,8248,15533,963,0.13218943,53.51090013,70.538895,38.0489,38.3668998,49.4789,32.2889,45.24715207,57.7514,36.4439
22015,77082,52,50-54,F,6888,8645,15533,1757,0.255081301,80.1907996,84.8768,74.2568,62.0587996,70.1168,50.4968,70.07904773,75.47555,62.789295
26208,3885,25,Under 35,M,7732,7803,15535,71,0.009182618,51.4984994,66.2945,35.7845,36.8945,46.1345,30.7445,43.40599953,52.809505,34.6145
18452,54130,43,40-44,F,7130,8405,15535,1275,0.178821879,54.23929947,72.8213,35.3813,36.38930013,48.5213,24.4013,44.67054947,61.110046,33.795048
19882,94116,62,60-64,M,7173,8363,15536,1190,0.165899902,57.3815004,67.7435,52.983498,47.19350053,50.913498,41.2835,51.77975087,54.614746,46.454754
15831,37069,45,45-49,F,7164,8372,15536,1208,0.168620882,68.61380173,81.3578,53.6378,50.65580013,66.327805,33.8378,58.6275504,69.53779,44.420303
23454,91105,61,60-64,F,7038,8498,15536,1460,0.207445297,67.91239947,81.7664,53.1464,45.70040033,55.8464,34.0664,54.66114867,66.72515,45.500153
21216,38120,46,45-49,F,6873,8664,15537,1791,0.260584897,71.2393998,79.0934,59.473396,53.82739953,66.8534,37.7834,61.6768988,72.14466,49.9709
18334,98382,60,60-64,M,7005,8534,15539,1529,0.218272662,52.96580027,55.6718,49.1018,41.96780027,45.0518,39.0218,46.4040504,49.304306,43.85555
20597,18902,66,65-69,M,7306,8233,15539,927,0.126882015,60.54080027,75.7328,45.492798,42.25280013,54.6728,33.7028,50.71804887,64.6628,41.769047
21288,29063,48,45-49,F,7309,8230,15539,921,0.12600903,72.638301,85.1243,60.7343,54.0743,63.8843,41.7443,62.6057992,72.53181,51.479294
17934,28739,62,60-64,M,6720,8822,15542,2102,0.312797619,65.3930002,79.061005,51.161,44.1289998,57.731,29.651001,53.75775047,65.801,41.78225
20371,56273,63,60-64,M,7205,8337,15542,1132,0.157113116,55.57370047,73.5017,44.0717,34.8796998,44.161697,27.6017,43.9822,56.9717,34.2392
17624,77494,58,55-59,M,6853,8689,15542,1836,0.267911863,80.65249953,84.348495,74.4485,62.10649973,70.9385,50.8685,70.19174767,75.59599,62.392254
25761,2143,25,Under 35,M,7009,8533,15542,1524,0.217434727,54.1721002,70.5821,38.1821,38.47609973,51.322098,32.1521,45.6028514,58.443344,36.723354
18075,21037,55,55-59,M,6853,8689,15542,1836,0.267911863,63.33350067,79.1915,52.3715,46.94749987,58.6715,36.9815,54.37349973,69.329,44.852753
14331,98004,39,35-39,F,6442,9103,15545,2661,0.413070475,56.68250047,63.4685,48.7085,40.8305,46.8185,37.2785,47.21899947,52.267246,42.476
18535,22102,58,55-59,M,6189,9356,15545,3167,0.511714332,64.7923988,81.3704,51.670403,46.77439987,59.7704,36.7304,54.77315147,68.1854,43.900402
16873,55331,60,60-64,M,7037,8509,15546,1472,0.209180048,56.53520027,73.1732,43.743202,35.70920027,42.7532,28.8032,45.1134504,58.885696,35.766953
